Lat,Lon,LatWGS84,LonWGS84,LocationName,StationID,ObsTime,ELEV,WDIR,WDSD,Temp,HUMD,PRES,H24R,H_FX,H_XD,D_TX,D_TN,City,CitySn,Town,TownSn,InfoTime,InfoDate
22.625139,120.2675,22.623325,120.275575,鼓山,C0V690,2021/12/13 14:00,30,300,3.5,24.8,0.68,1013.8,0,,,25.3,18.1,高雄市,5,鼓山區,316,2021/12/13 14:00,2021/12/13
23.886278,120.758528,23.88444722,120.7664056,中寮,C0H950,2021/12/13 4:00,192,0,0,13.9,0.99,996.4,0,,,14.3,13.2,南投縣,13,中寮鄉,159,2021/12/13 4:00,2021/12/13
24.930528,121.275,24.92870833,121.2832889,八德,C0C490,2021/12/13 4:00,157,93,0.9,16.2,0.91,1004.8,2,,,16.7,16.1,桃園市,8,八德區,52,2021/12/13 4:00,2021/12/13
22.993514,120.285431,22.99175,120.293525,媽廟,C0O990,2021/12/13 11:00,18,18,2.1,22.5,0.72,1017,0,,,22.5,16.8,臺南市,4,歸仁區,271,2021/12/13 11:00,2021/12/13
24.277822,120.769478,24.27606111,120.7776444,石岡,C0F0B0,2021/12/13 11:00,311,360,3.4,20.1,0.68,984.6,0,,,20.1,15.6,臺中市,2,石岡區,116,2021/12/13 11:00,2021/12/13
23.349228,120.406328,23.34746667,120.4144278,白河,C0X210,2021/12/13 0:00,38,38,1.6,16.9,0.92,1013.8,0,,,27.2,15.8,臺南市,4,白河區,228,2021/12/13 0:00,2021/12/13
24.51265,121.599858,24.51085556,121.6080444,翠峰湖,C0U960,2021/12/13 3:00,1885,359,1.2,7,1,819.6,9.5,,,7.5,7,宜蘭縣,7,大同鄉,81,2021/12/13 3:00,2021/12/13
22.976119,121.148625,22.97436111,121.1566972,瑞和,C0SA40,2021/12/13 17:00,200,319,1.5,19,0.8,997.3,0,7.7,355,23,17.3,臺東縣,22,鹿野鄉,274,2021/12/13 17:00,2021/12/13
23.332933,120.499931,23.33116944,120.508025,關子嶺,C0X240,2021/12/13 8:00,394,0,0,15.2,0.99,975.7,0,,,15.5,13.5,臺南市,4,白河區,228,2021/12/13 8:00,2021/12/13
24.819336,121.757397,24.81753889,121.7656083,礁溪,C0U600,2021/12/13 6:00,10,0,0,16.6,0.99,1023,6.5,,,17.1,16.6,宜蘭縣,7,礁溪鄉,65,2021/12/13 6:00,2021/12/13
25.081206,121.567222,25.07942222,121.57545,內湖,C0A9F0,2021/12/13 9:00,35,85,2.2,17.6,1,1021.8,5.5,,,18.3,17.1,臺北市,1,內湖區,21,2021/12/13 9:00,2021/12/13
23.798889,121.534167,23.79713056,121.5425139,水璉,C0T9F0,2021/12/13 12:00,251,104,0.9,19.8,0.87,993.3,0.5,,,20.9,16.8,花蓮縣,21,壽豐鄉,161,2021/12/13 12:00,2021/12/13
24.51265,121.599858,24.51085556,121.6080444,翠峰湖,C0U960,2021/12/13 19:00,1885,0,0,7.6,1,819.3,24,,,8.4,6.5,宜蘭縣,7,大同鄉,81,2021/12/13 19:00,2021/12/13
22.828222,120.592722,22.82638889,120.6008056,高樹,C0R470,2021/12/13 8:00,103,225,0.8,18.2,0.87,1008.9,0,,,19.2,16.8,屏東縣,20,高樹鄉,290,2021/12/13 8:00,2021/12/13
22.306856,120.634956,22.30506389,120.6429861,內獅,C0R810,2021/12/13 2:00,25,92,0.6,20.9,0.85,1016.2,0,,,21.9,20.9,屏東縣,20,獅子鄉,344,2021/12/13 2:00,2021/12/13
24.562447,121.744417,24.56064722,121.7526083,西德山,C0UA40,2021/12/13 15:00,1121,35,2,11.4,0.99,895.5,35,,,11.5,10.6,宜蘭縣,7,南澳鄉,93,2021/12/13 15:00,2021/12/13
22.590417,120.277889,22.5886,120.2859444,旗津,C0V500,2021/12/13 16:00,6,325,1,23.9,0.68,1015.4,0,,,24.6,17.1,高雄市,5,旗津區,329,2021/12/13 16:00,2021/12/13
24.123139,121.265361,24.12132222,121.2736417,昆陽,C0H990,2021/12/13 6:00,3076,0,0,-0.5,0.97,707.5,0,,,1,-0.5,南投縣,13,仁愛鄉,122,2021/12/13 6:00,2021/12/13
24.894711,121.316761,24.89293611,121.324975,大溪永福,C0C710,2021/12/13 12:00,143,118,2.5,17.5,0.99,1006.3,2,,,18.6,15.6,桃園市,8,大溪區,60,2021/12/13 12:00,2021/12/13
24.635528,121.7855,24.633725,121.7936972,冬山,C0U910,2021/12/13 5:00,17,292,1.6,16.8,0.99,1022.3,13.5,,,17.3,16.8,宜蘭縣,7,冬山鄉,87,2021/12/13 5:00,2021/12/13
22.824944,120.228806,22.82315,120.2368556,永安,C0V620,2021/12/13 4:00,18,10,1.2,18,0.84,1017.2,0,,,18.4,18,高雄市,5,永安區,293,2021/12/13 4:00,2021/12/13
24.736722,121.016769,24.73500556,121.0251917,寶山,C0D580,2021/12/13 2:00,120,0,0.2,16.3,1,1007.8,0,,,17.2,16.3,新竹縣,10,寶山鄉,76,2021/12/13 2:00,2021/12/13
24.312111,120.7215,24.31043611,120.729725,后里,C0F9L0,2021/12/13 19:00,253,27,2.7,17.7,0.84,988.9,0,,,21.7,16.8,臺中市,2,后里區,111,2021/12/13 19:00,2021/12/13
25.119253,121.528939,25.11749444,121.5371694,天母,C0A9C0,2021/12/13 11:00,35,142,1.6,18.9,0.73,1020.6,1,,,18.9,17,臺北市,1,士林區,7,2021/12/13 11:00,2021/12/13
25.284903,121.510814,25.28312778,121.5190583,白沙灣,C0AI20,2021/12/13 0:00,25,29,11.8,17.7,0.86,1021.1,7.5,,,19.7,17.5,新北市,6,石門區,1,2021/12/13 0:00,2021/12/13
24.63875,120.856583,24.63705556,120.8647778,造橋,C0E740,2021/12/13 6:00,27,44,2.6,17.3,0.84,1018,0,,,18.1,17.2,苗栗縣,11,造橋鄉,90,2021/12/13 6:00,2021/12/13
22.669025,121.467267,22.66720278,121.4753278,綠島,C0S730,2021/12/13 5:00,110,95,12.4,20.3,0.92,1006.5,1,24.3,51,20.6,19.2,臺東縣,22,綠島鄉,315,2021/12/13 5:00,2021/12/13
22.418014,120.9189,22.41621111,120.9269417,加津林,C0S970,2021/12/13 9:00,19,75,4.3,22.8,0.66,1019.3,0,11.6,64,22.8,20.5,臺東縣,22,大武鄉,342,2021/12/13 9:00,2021/12/13
23.387811,120.469225,23.38604722,120.4773306,鹿寮,C0X300,2021/12/13 6:00,70,58,0.7,14.9,0.98,1011.7,0,,,15.4,14.8,臺南市,4,白河區,228,2021/12/13 6:00,2021/12/13
23.495833,120.691111,23.49390278,120.6992528,奮起湖,C0M530,2021/12/13 18:00,1385,96,0.4,12.5,0.89,871.5,0,,,19.5,10.4,嘉義縣,17,竹崎鄉,215,2021/12/13 18:00,2021/12/13
23.65605,120.551619,23.65429167,120.5597444,古坑,C0K490,2021/12/13 19:00,91,334,0.4,18.1,0.83,1007.8,0,,,24.7,15.3,雲林縣,16,古坑鄉,196,2021/12/13 19:00,2021/12/13
24.473639,120.696444,24.47189167,120.7046222,通霄,C0E590,2021/12/13 1:00,40,28,3.4,17.7,0.84,1015.3,0,12.5,12,18,17.7,苗栗縣,11,通霄鎮,98,2021/12/13 1:00,2021/12/13
25.130925,121.568856,25.12914167,121.5770861,平等,C0AH40,2021/12/13 3:00,426,61,4.5,13.8,0.97,973.8,4.5,11.5,61,14.3,13.7,臺北市,1,士林區,7,2021/12/13 3:00,2021/12/13
22.291944,120.881944,22.279725,120.8892083,南田,C0S840,2021/12/13 0:00,22,0,0,21.6,0.82,1019.9,1,,,26.1,19.1,臺東縣,22,達仁鄉,337,2021/12/13 0:00,2021/12/13
24.608056,120.775556,24.60648889,120.7839333,後龍,C0E540,2021/12/13 18:00,32,45,1.4,19,0.73,1016.2,0,8.8,41,20.9,17.5,苗栗縣,11,後龍鎮,91,2021/12/13 18:00,2021/12/13
25.114861,121.792639,25.11316944,121.8011472,瑞芳,C0A660,2021/12/13 18:00,97,64,1,15.7,0.95,1010.3,36,7.1,45,16.5,15.3,新北市,6,瑞芳區,18,2021/12/13 18:00,2021/12/13
24.822,121.344094,24.82020833,121.3522806,復興,C0C460,2021/12/13 14:00,482,94,0.9,17.3,0.76,965.3,0,,,17.3,13.5,桃園市,8,復興區,67,2021/12/13 14:00,2021/12/13
22.970111,120.249778,22.96825833,120.2576889,仁德,C0X160,2021/12/13 4:00,26,356,2.7,17.5,1,1015.4,0,,,18,17.5,臺南市,4,仁德區,279,2021/12/13 4:00,2021/12/13
23.195028,120.307528,23.19321667,120.3154222,官田,C0X130,2021/12/13 13:00,27,14,2.6,24.7,0.7,1013.5,0,,,24.8,16.9,臺南市,4,官田區,248,2021/12/13 13:00,2021/12/13
23.063556,120.290417,23.06161389,120.2981972,新市,C0O980,2021/12/13 11:00,18,1,2.1,23,0.59,1018.1,0,,,23,16.2,臺南市,4,新市區,263,2021/12/13 11:00,2021/12/13
23.225581,121.398542,23.22377222,121.4066389,石寧山,C0S940,2021/12/13 9:00,150,23,3.4,21.9,0.72,1005.6,0,10.5,31,21.9,18.3,臺東縣,22,長濱鄉,227,2021/12/13 9:00,2021/12/13
22.610825,120.977275,22.60902222,120.9853278,太麻里,C0S690,2021/12/13 15:00,522,12,1,18.4,0.88,958.6,0,,,19.8,17.1,臺東縣,22,太麻里鄉,312,2021/12/13 15:00,2021/12/13
23.948694,120.517611,23.94763333,120.5254556,埔心,C0G810,2021/12/13 8:00,26,13,1.9,19,0.7,1016.8,0,7.6,37,19,17.8,彰化縣,14,埔心鄉,158,2021/12/13 8:00,2021/12/13
24.201583,120.8075,24.20017222,120.8158056,新社,C0F9V0,2021/12/13 11:00,525,1,3.5,21.5,0.72,958.8,0,,,21.5,14.6,臺中市,2,新社區,119,2021/12/13 11:00,2021/12/13
22.589611,120.482389,22.587775,120.4903944,萬丹,C0R510,2021/12/13 3:00,31,327,1.2,18.2,0.88,1014,0,,,19,18.2,屏東縣,20,萬丹鄉,327,2021/12/13 3:00,2021/12/13
23.323306,121.331556,23.3215,121.3396556,玉里,C0Z061,2021/12/13 15:00,174,336,1.4,20,0.74,1003.3,1,,,22.5,16.9,花蓮縣,21,玉里鎮,221,2021/12/13 15:00,2021/12/13
23.913208,120.679183,23.91146944,120.6873306,南投,C0I460,2021/12/13 16:00,110,21,2.4,24.2,0.52,1002.7,0,,,24.6,15.9,南投縣,13,南投市,160,2021/12/13 16:00,2021/12/13
23.691389,120.842778,23.68969444,120.8510361,信義,C0I080,2021/12/13 3:00,536,0,0,14,0.81,960.7,0,,,14.1,13.4,南投縣,13,信義鄉,175,2021/12/13 3:00,2021/12/13
23.762947,120.494247,23.76119167,120.5023722,莿桐,C0K480,2021/12/13 15:00,56,346,4.5,22.6,0.64,1010.1,0,,,23.1,16.2,雲林縣,16,莿桐鄉,185,2021/12/13 15:00,2021/12/13
22.973611,121.298333,22.97267222,121.3039861,東河,C0S810,2021/12/13 6:00,65,35,0.5,19.7,0.76,1015.8,0,,,20.5,19.6,臺東縣,22,東河鄉,264,2021/12/13 6:00,2021/12/13
22.050931,121.504119,22.04909444,121.5121417,蘭嶼高中,C0S900,2021/12/13 14:00,27,323,1,21.4,0.89,1016.2,24,12.4,108,22.6,20.5,臺東縣,22,蘭嶼鄉,351,2021/12/13 14:00,2021/12/13
23.012167,120.186333,23.01039444,120.1942278,臺南市北區,C0X100,2021/12/13 13:00,10,334,3.4,24.1,0.59,1015.1,0,,,24.1,17.5,臺南市,4,北區,357,2021/12/13 13:00,2021/12/13
23.814322,120.841658,23.81255278,120.8497917,水里,C0I360,2021/12/13 12:00,300,279,3.7,22.2,0.61,982.9,0,9,291,22.2,14.7,南投縣,13,水里鄉,168,2021/12/13 12:00,2021/12/13
23.684706,121.519219,23.68294722,121.5274,加路蘭山,C0T9H0,2021/12/13 16:00,725,18,3.8,14.1,1,938,1.5,,,16.5,13.8,花蓮縣,21,豐濱鄉,188,2021/12/13 16:00,2021/12/13
21.968561,120.802258,21.96675556,120.8102694,墾丁,C0R690,2021/12/13 19:00,248,29,3,19.3,0.88,989,0.5,12.7,63,22.4,18.1,屏東縣,20,恆春鎮,350,2021/12/13 19:00,2021/12/13
24.592053,121.404039,24.59026944,121.4122278,鴛鴦湖,C0UA10,2021/12/13 3:00,1711,0,0,8.2,0.99,838.1,10,,,8.4,8.2,宜蘭縣,7,大同鄉,81,2021/12/13 3:00,2021/12/13
23.456944,121.486667,23.45516667,121.4950278,靜浦,C0T9M0,2021/12/13 11:00,92,353,2.6,20.3,0.81,1013.2,0.5,8.7,348,20.9,18.3,花蓮縣,21,豐濱鄉,188,2021/12/13 11:00,2021/12/13
23.897478,120.933219,23.89570278,120.94135,魚池,C0I370,2021/12/13 16:00,671,201,1.4,22,0.59,941.9,0,,,24,12.4,南投縣,13,魚池鄉,164,2021/12/13 16:00,2021/12/13
23.692672,120.295503,23.69092778,120.3036194,褒忠,C0K430,2021/12/13 18:00,30,359,3.3,19.1,0.8,1015.6,0,,,22.3,17.1,雲林縣,16,褒忠鄉,191,2021/12/13 18:00,2021/12/13
23.750436,120.601508,23.748675,120.6096417,林內,C0K470,2021/12/13 8:00,97,48,0.3,18.2,0.81,1009.5,0,,,18.2,14.6,雲林縣,16,林內鄉,186,2021/12/13 8:00,2021/12/13
23.368094,120.354211,23.36634167,120.3623056,後壁,C0X260,2021/12/13 0:00,39,31,1.7,16.6,0.86,1015.9,0,,,26.3,16.6,臺南市,4,後壁區,230,2021/12/13 0:00,2021/12/13
23.750436,120.601508,23.748675,120.6096417,林內,C0K470,2021/12/13 10:00,97,359,1,20.2,0.7,1009.2,0,,,20.4,14.6,雲林縣,16,林內鄉,186,2021/12/13 10:00,2021/12/13
23.25,120.978056,23.24839722,120.9861333,向陽,C0S750,2021/12/13 8:00,2280,0,0,8.1,0.87,777.7,0,,,8.1,4.3,臺東縣,22,海端鄉,240,2021/12/13 8:00,2021/12/13
24.141081,120.435381,24.14335833,120.4435361,線西,C0G900,2021/12/13 12:00,20,21,10.3,20.8,0.78,1016.6,0,20.5,28,21,18.2,彰化縣,14,線西鄉,133,2021/12/13 12:00,2021/12/13
23.274339,120.239506,23.27260278,120.2476222,鹽水,C0X230,2021/12/13 1:00,29,15,1.6,16,0.96,1017.7,0,,,16.4,16,臺南市,4,鹽水區,234,2021/12/13 1:00,2021/12/13
22.191928,120.684131,22.19013056,120.6921556,楓港,C0R670,2021/12/13 6:00,26,56,4.1,22,0.63,1016.3,0,10.4,31,22.3,21.6,屏東縣,20,枋山鄉,346,2021/12/13 6:00,2021/12/13
24.688722,121.790222,24.68636944,121.7979444,五結,C0U780,2021/12/13 2:00,15,321,0.9,16.4,0.97,1022.6,6,,,16.6,16.4,宜蘭縣,7,五結鄉,82,2021/12/13 2:00,2021/12/13
22.072925,120.756094,22.07112222,120.7641111,保力,C0R770,2021/12/13 19:00,93,72,4,21.3,0.78,1007.2,0,10,96,23.8,19.7,屏東縣,20,車城鄉,349,2021/12/13 19:00,2021/12/13
22.369511,120.582611,22.36772222,120.5906472,枋寮,C0R660,2021/12/13 1:00,20,27,1,20.3,0.87,1017.1,0,,,20.3,20.2,屏東縣,20,枋寮鄉,358,2021/12/13 1:00,2021/12/13
23.225581,121.398542,23.22377222,121.4066389,石寧山,C0S940,2021/12/13 2:00,150,350,1.5,18.8,0.85,1003.9,0,,,18.9,18.6,臺東縣,22,長濱鄉,227,2021/12/13 2:00,2021/12/13
25.092031,121.494792,25.09025278,121.5030194,士林,C0A9E0,2021/12/13 11:00,26,145,0.9,18.5,0.78,1022,1.5,,,18.9,17,臺北市,1,士林區,7,2021/12/13 11:00,2021/12/13
23.063556,120.290417,23.06161389,120.2981972,新市,C0O980,2021/12/13 1:00,18,20,0.8,16.6,0.94,1018,0,,,16.8,16.6,臺南市,4,新市區,263,2021/12/13 1:00,2021/12/13
25.028861,121.145111,25.02707222,121.1533167,觀音,C0C590,2021/12/13 0:00,72,27,3.7,16.5,0.91,1015.6,0.5,,,19.5,16.5,桃園市,8,觀音區,32,2021/12/13 0:00,2021/12/13
22.669025,121.467267,22.66720278,121.4753278,綠島,C0S730,2021/12/13 0:00,110,95,12.3,20.8,0.9,1006.9,10,19.3,108,23.9,19.1,臺東縣,22,綠島鄉,315,2021/12/13 0:00,2021/12/13
23.747917,121.445278,23.74611389,121.4534111,鳳林,C0Z160,2021/12/13 8:00,124,0,0,19.2,0.99,1011.1,2.5,,,20,17.7,花蓮縣,21,鳳林鎮,184,2021/12/13 8:00,2021/12/13
22.811789,121.101247,22.81003056,121.1093083,檳榔四格山,C0SA10,2021/12/13 7:00,411,110,0.9,16.4,0.91,973.6,0,8.3,8,17.3,16.1,臺東縣,22,卑南鄉,289,2021/12/13 7:00,2021/12/13
24.974944,121.436917,24.97320833,121.4451694,土城,C0AD40,2021/12/13 9:00,32,78,2,17,0.95,1021.5,22,,,17.4,16.4,新北市,6,土城區,49,2021/12/13 9:00,2021/12/13
22.206281,120.742964,22.20448056,120.7509889,丹路,C0R800,2021/12/13 16:00,131,87,3.7,21.9,0.74,1002.4,0,14,30,23,19.9,屏東縣,20,獅子鄉,344,2021/12/13 16:00,2021/12/13
24.993403,121.483569,24.99162222,121.4917917,中和,C0AG80,2021/12/13 19:00,48,120,1.6,17.4,0.85,1016.4,0,,,18.6,17,新北市,6,中和區,48,2021/12/13 19:00,2021/12/13
24.566667,120.816444,24.56456944,120.824575,苗栗,C0E750,2021/12/13 16:00,62,29,3.1,20.9,0.64,1010.9,0,,,22,17.4,苗栗縣,11,苗栗市,96,2021/12/13 16:00,2021/12/13
22.248639,120.653058,22.24684444,120.6610861,枋山,C0R700,2021/12/13 15:00,19,34,2.7,24.1,0.64,1014.6,0,11.7,80,24.7,19.4,屏東縣,20,枋山鄉,346,2021/12/13 15:00,2021/12/13
24.866578,121.76575,24.86478056,121.7739611,坪林石牌,C0U980,2021/12/13 16:00,573,0,0.1,13.8,1,956.2,10.5,,,15.2,13.2,宜蘭縣,7,頭城鎮,51,2021/12/13 16:00,2021/12/13
