Lat,Lon,LatWGS84,LonWGS84,LocationName,StationID,ObsTime,ELEV,WDIR,WDSD,Temp,HUMD,PRES,H24R,H_FX,H_XD,D_TX,D_TN,City,CitySn,Town,TownSn,InfoTime,InfoDate
24.390375,121.228197,24.38859444,121.2363389,雪山圈谷A,C0F0A0,2021/12/12 5:00,3587,214,1.5,0.3,0.12,,0,,,5.5,0,臺中市,2,和平區,104,2021/12/12 5:00,2021/12/12
22.536139,120.531972,22.53436111,120.54,潮州,C0R220,2021/12/12 10:00,23,324,1.3,24.6,0.64,1018,0,,,24.6,18.7,屏東縣,20,潮州鎮,332,2021/12/12 10:00,2021/12/12
24.58525,120.877222,24.58348611,120.8854111,明德,C0E550,2021/12/12 13:00,84,18,1.7,20.4,0.74,1014.1,0,,,21.9,16.3,苗栗縣,11,頭屋鄉,94,2021/12/12 13:00,2021/12/12
22.888889,120.236444,22.88713889,120.2445,湖內,C0V640,2021/12/12 9:00,35,32,2.9,20.3,0.96,1017.5,0,,,20.3,18.3,高雄市,5,湖內區,285,2021/12/12 9:00,2021/12/12
23.882433,121.573839,23.88062778,121.5819806,大坑,C0T9E0,2021/12/12 9:00,415,0,0,18.1,0.8,975.3,0,,,18.1,15.8,花蓮縣,21,壽豐鄉,161,2021/12/12 9:00,2021/12/12
24.489931,118.400617,24.48829167,118.4087778,金沙,C0W140,2021/12/12 8:00,21,20,1.1,17.5,0.75,1022,0,,,17.5,14,金門縣,99,金沙鎮,999,2021/12/12 8:00,2021/12/12
22.320422,120.849339,22.31861944,120.8573722,山豬窟,C0S990,2021/12/12 9:00,409,41,3.8,19.7,0.85,975.5,0.5,,,19.9,17.3,臺東縣,22,大武鄉,342,2021/12/12 9:00,2021/12/12
24.248194,120.824917,24.24642778,120.8330472,東勢,C0F850,2021/12/12 15:00,379,12,2,21.9,0.72,974.5,0,,,25,12.7,臺中市,2,東勢區,113,2021/12/12 15:00,2021/12/12
23.877003,120.566469,23.87524722,120.5746083,高鐵彰化,C0G760,2021/12/12 8:00,53,338,0.3,17.8,0.99,1016.5,0,,,17.8,15.2,彰化縣,14,田中鎮,170,2021/12/12 8:00,2021/12/12
24.669917,121.644819,24.66812222,121.6530167,三星,C0U890,2021/12/12 3:00,116,279,2.3,18.6,0.77,1008.2,0,,,18.6,18,宜蘭縣,7,三星鄉,84,2021/12/12 3:00,2021/12/12
23.224167,120.797778,23.22240278,120.8060889,復興,C0V210,2021/12/12 12:00,734,239,2.9,24.8,0.36,936.5,0,,,25.2,13.1,高雄市,5,桃源區,353,2021/12/12 12:00,2021/12/12
24.3704,121.365011,24.36861389,121.3731889,多加屯,C0UA20,2021/12/12 9:00,2619,38,1.1,4.6,0.39,741.8,0,,,5.8,2.9,宜蘭縣,7,大同鄉,81,2021/12/12 9:00,2021/12/12
24.762506,121.573147,24.76071667,121.58135,福山植物園,C0AH90,2021/12/12 17:00,660,201,0.4,15.3,0.92,950,0,,,21.3,14,新北市,6,烏來區,61,2021/12/12 17:00,2021/12/12
22.432667,120.502083,22.43083611,120.5099833,林邊,C0R530,2021/12/12 2:00,16,15,1,,0.84,1016.2,0,,,20.7,20.2,屏東縣,20,林邊鄉,340,2021/12/12 2:00,2021/12/12
24.850056,121.589639,24.84822222,121.5979917,桶後,C0A570,2021/12/12 19:00,360,0,0,15.1,0.98,982.7,0,,,19.4,14.7,新北市,6,烏來區,61,2021/12/12 19:00,2021/12/12
22.704053,121.074603,22.70224722,121.0826639,知本(水試所),C0SA60,2021/12/12 13:00,6,61,1.5,26.8,0.58,1018.3,0,6.6,89,26.9,18.7,臺東縣,22,臺東市,297,2021/12/12 13:00,2021/12/12
25.059108,121.4924,25.05737778,121.500625,三重,C0AI30,2021/12/12 13:00,26,313,2.1,19.4,0.93,1019.5,1.5,,,21.8,19.4,新北市,6,三重區,25,2021/12/12 13:00,2021/12/12
23.516064,120.221625,23.51431944,120.2297361,蔦松,C0K550,2021/12/12 6:00,15,12,1.1,17.8,0.96,1018.9,0,,,18.5,17.8,雲林縣,16,水林鄉,204,2021/12/12 6:00,2021/12/12
22.900556,120.511111,22.89874167,120.5191528,美濃,C0V310,2021/12/12 5:00,46,0,0,17.8,0.96,1013.2,0,,,18.9,17.6,高雄市,5,美濃區,282,2021/12/12 5:00,2021/12/12
23.401778,119.314667,23.40006944,119.3227611,花嶼,C0W130,2021/12/12 0:00,18,25,6,21.1,0.81,1016.8,0,11.6,29,22.5,20.6,澎湖縣,23,望安鄉,231,2021/12/12 0:00,2021/12/12
23.494611,120.2825,23.49286389,120.2906111,六腳,C0M740,2021/12/12 19:00,15,29,2.8,18.7,0.82,1017,0,,,25.7,16.6,嘉義縣,17,六腳鄉,214,2021/12/12 19:00,2021/12/12
23.602361,120.450281,23.60060556,120.4583972,大林,C0M670,2021/12/12 1:00,43,114,0.8,17.6,0.96,1014.1,0,,,17.9,17.6,嘉義縣,17,大林鎮,202,2021/12/12 1:00,2021/12/12
23.692672,120.295503,23.69092778,120.3036194,褒忠,C0K430,2021/12/12 2:00,30,353,1.6,18.2,0.95,1016.7,0,,,18.5,18.1,雲林縣,16,褒忠鄉,191,2021/12/12 2:00,2021/12/12
22.432667,120.502083,22.43083611,120.5099833,林邊,C0R530,2021/12/12 8:00,16,18,2.1,,0.85,1018.1,0,,,20.7,19.4,屏東縣,20,林邊鄉,340,2021/12/12 8:00,2021/12/12
24.894394,121.737519,24.8926,121.7457361,四堵,C0A540,2021/12/12 13:00,401,0,0,18.5,1,974.7,0,,,19.5,16.6,新北市,6,坪林區,53,2021/12/12 13:00,2021/12/12
24.174889,120.714139,24.17314167,120.7222889,大坑,C0F970,2021/12/12 1:00,145,100,0.9,17.4,0.87,1002,0,,,17.9,17.4,臺中市,2,北屯區,124,2021/12/12 1:00,2021/12/12
23.421475,120.380792,23.41971944,120.3888944,水上,C0M690,2021/12/12 15:00,33,359,4.8,24.8,0.63,1012.5,0,,,26.3,16.6,嘉義縣,17,水上鄉,223,2021/12/12 15:00,2021/12/12
24.85175,121.142611,24.84966389,121.1507889,打鐵坑,C0D480,2021/12/12 4:00,223,0,0,17.9,0.95,994.3,0,,,18,17.6,新竹縣,10,新埔鎮,63,2021/12/12 4:00,2021/12/12
23.494642,121.298764,23.49284167,121.3068833,瑞穗林道,C0Z250,2021/12/12 7:00,1124,0,0.2,11.9,1,897.3,0,,,12.1,11.4,花蓮縣,21,卓溪鄉,207,2021/12/12 7:00,2021/12/12
24.69,120.904167,24.68824722,120.9122056,頭份,C0E730,2021/12/12 11:00,26,50,1.6,21,0.78,1018,0,,,21,19.1,苗栗縣,11,頭份市,999,2021/12/12 11:00,2021/12/12
23.602361,120.450281,23.60060556,120.4583972,大林,C0M670,2021/12/12 0:00,43,10,1.1,17.9,0.96,1014.3,0,,,25.6,17,嘉義縣,17,大林鎮,202,2021/12/12 0:00,2021/12/12
21.995386,120.853619,21.99357778,120.8616333,佳樂水,C0R680,2021/12/12 11:00,13,61,2.6,25.2,0.68,1018.8,0,7.7,67,25.3,20.7,屏東縣,20,滿州鄉,348,2021/12/12 11:00,2021/12/12
22.956258,121.221844,22.95445278,121.2299222,七塊厝,C0S950,2021/12/12 12:00,415,67,2.7,20,0.88,972.3,0,,,21.7,16.4,臺東縣,22,東河鄉,264,2021/12/12 12:00,2021/12/12
26.360539,120.475308,26.35883611,120.4836306,東引,C0W170,2021/12/12 7:00,42,32,6.4,16.5,0.89,1018.5,0,12.3,46,16.8,16.2,連江縣,99,東引鄉,999,2021/12/12 7:00,2021/12/12
22.369511,120.582611,22.36772222,120.5906472,枋寮,C0R660,2021/12/12 2:00,20,4,0.9,19.9,0.9,1016.9,0,,,20.7,19.9,屏東縣,20,枋寮鄉,358,2021/12/12 2:00,2021/12/12
24.002167,120.423583,24.00039444,120.4316833,埔鹽,C0G800,2021/12/12 8:00,15,30,4,19.5,0.99,1019,0,,,19.5,18.3,彰化縣,14,埔鹽鄉,151,2021/12/12 8:00,2021/12/12
23.711022,121.411969,23.70921944,121.4201056,萬榮,C0Z200,2021/12/12 10:00,153,163,0.5,21.8,0.73,1006.9,0,,,22.3,16.4,花蓮縣,21,鳳林鎮,184,2021/12/12 10:00,2021/12/12
22.050931,121.504119,22.04909444,121.5121417,蘭嶼高中,C0S900,2021/12/12 3:00,27,111,0.4,23.8,0.75,1017.1,0,,,24,23.6,臺東縣,22,蘭嶼鄉,351,2021/12/12 3:00,2021/12/12
23.564311,119.460328,23.5626,119.4684361,西嶼,C0W120,2021/12/12 0:00,58,21,7.7,20.8,0.86,1013.6,0,13,18,21.3,20,澎湖縣,23,西嶼鄉,200,2021/12/12 0:00,2021/12/12
23.516064,120.221625,23.51431944,120.2297361,蔦松,C0K550,2021/12/12 13:00,15,353,2.8,24.6,0.66,1017.3,0,7.9,322,24.6,17.5,雲林縣,16,水林鄉,204,2021/12/12 13:00,2021/12/12
22.372167,120.62025,22.37036111,120.6283056,春日,C0R260,2021/12/12 10:00,76,328,0.7,24.2,0.7,1011.2,0,,,24.4,18.1,屏東縣,20,春日鄉,343,2021/12/12 10:00,2021/12/12
24.256306,120.712333,24.25432222,120.7206917,豐原,C0F9M0,2021/12/12 16:00,230,10,2.1,21.1,0.73,992,0,,,24.9,17.3,臺中市,2,豐原區,117,2021/12/12 16:00,2021/12/12
22.589372,120.985322,22.58756944,120.993375,香蘭,C0S960,2021/12/12 12:00,32,33,4.3,24.8,0.69,1016.1,0,,,25.3,20.2,臺東縣,22,太麻里鄉,312,2021/12/12 12:00,2021/12/12
24.149236,121.621542,24.14743333,121.6297028,富世,C0Z190,2021/12/12 5:00,62,308,3.2,20.2,0.66,1013.4,0,,,21.1,19.7,花蓮縣,21,秀林鄉,108,2021/12/12 5:00,2021/12/12
24.692389,121.009083,24.6905,121.0171889,峨眉,C0D430,2021/12/12 11:00,87,17,0.6,21.3,0.8,1011.1,0,,,21.4,15.7,新竹縣,10,峨眉鄉,83,2021/12/12 11:00,2021/12/12
23.534519,120.835553,23.53274167,120.8436667,神木村,C0H9A0,2021/12/12 3:00,1595,308,0.4,9.3,0.84,850,0,,,10.3,9.3,南投縣,13,信義鄉,175,2021/12/12 3:00,2021/12/12
24.451153,121.802036,24.44934722,121.8102194,南澳,C0U770,2021/12/12 10:00,5,0,0,24.4,0.68,1021.7,0,,,24.4,17.8,宜蘭縣,7,南澳鄉,93,2021/12/12 10:00,2021/12/12
24.186278,120.520833,24.18453611,120.5289722,龍井,C0F9R0,2021/12/12 13:00,20,28,5.2,22.5,0.72,1018.4,0,10.3,1,22.8,18.9,臺中市,2,龍井區,115,2021/12/12 13:00,2021/12/12
22.320422,120.849339,22.31861944,120.8573722,山豬窟,C0S990,2021/12/12 13:00,409,24,4,21.8,0.83,973.1,0.5,,,22.6,17.3,臺東縣,22,大武鄉,342,2021/12/12 13:00,2021/12/12
22.904381,121.075983,22.90258056,121.0840583,延平,C0S930,2021/12/12 11:00,248,235,0.9,22.9,0.63,993.1,0,,,22.9,16.7,臺東縣,22,延平鄉,280,2021/12/12 11:00,2021/12/12
22.487694,120.494694,22.48591111,120.5027361,南州,C0R580,2021/12/12 11:00,10,330,2.3,25.2,0.67,1019.3,0,,,25.2,18,屏東縣,20,南州鄉,338,2021/12/12 11:00,2021/12/12
25.030231,121.378336,25.02845833,121.3865611,龜山,C0C680,2021/12/12 14:00,228,3,4.4,16.6,0.94,992.9,2.5,10.5,353,19.2,16.5,桃園市,8,龜山區,34,2021/12/12 14:00,2021/12/12
24.719928,121.679461,24.71813333,121.6876639,內城,C0U900,2021/12/12 13:00,63,96,2.7,23,0.7,1014.5,0,,,23.4,18.8,宜蘭縣,7,員山鄉,74,2021/12/12 13:00,2021/12/12
22.421194,120.544222,22.41945556,120.552375,佳冬,C0R540,2021/12/12 3:00,17,349,1.4,19.5,0.91,1015.5,0,,,20.3,19.3,屏東縣,20,佳冬鄉,341,2021/12/12 3:00,2021/12/12
24.245,121.237667,24.24752222,121.2436694,梨山,C0F860,2021/12/12 10:00,2215,233,0.8,11.5,0.48,786.4,0,,,11.5,4,臺中市,2,和平區,104,2021/12/12 10:00,2021/12/12
24.111019,121.318297,24.10923056,121.3264556,奇萊稜線A,C0I540,2021/12/12 9:00,3344,8,2.2,4.6,0.24,,0,,,4.6,1.9,南投縣,13,仁愛鄉,122,2021/12/12 9:00,2021/12/12
22.456067,120.658178,22.454275,120.6662194,白鷺,C0R820,2021/12/12 14:00,588,210,0.4,24.9,0.63,951.7,0,,,27.8,16.7,屏東縣,20,來義鄉,331,2021/12/12 14:00,2021/12/12
23.692672,120.295503,23.69092778,120.3036194,褒忠,C0K430,2021/12/12 14:00,30,355,4.1,23.2,0.72,1015.5,0,10.1,332,24.3,17.7,雲林縣,16,褒忠鄉,191,2021/12/12 14:00,2021/12/12
23.255089,120.367158,23.25332778,120.3752528,柳營,C0X320,2021/12/12 6:00,30,51,1.4,17.5,1,1016.2,0,,,17.6,15.9,臺南市,4,柳營區,238,2021/12/12 6:00,2021/12/12
25.167694,121.62475,25.16591389,121.6329694,大坪,C0A860,2021/12/12 19:00,362,29,6,14.9,1,981.9,121,,,17.4,14.3,新北市,6,萬里區,5,2021/12/12 19:00,2021/12/12
22.206281,120.742964,22.20448056,120.7509889,丹路,C0R800,2021/12/12 3:00,131,112,3,21.4,0.8,1004.2,0,,,22.4,21.4,屏東縣,20,獅子鄉,344,2021/12/12 3:00,2021/12/12
22.454908,120.879528,22.45310833,120.8875722,土阪,C0SA80,2021/12/12 16:00,136,100,1.5,22.8,0.75,1002.9,0,,,25.4,17.3,臺東縣,22,達仁鄉,337,2021/12/12 16:00,2021/12/12
24.314833,120.816194,24.31276389,120.8247528,卓蘭,C0E790,2021/12/12 15:00,344,43,2,21.5,0.86,978.3,0,,,23.8,16.2,苗栗縣,11,卓蘭鎮,109,2021/12/12 15:00,2021/12/12
24.141081,120.435381,24.14335833,120.4435361,線西,C0G900,2021/12/12 14:00,20,17,5.4,21.6,0.84,1015.9,0,19.7,12,22.5,19.9,彰化縣,14,線西鄉,133,2021/12/12 14:00,2021/12/12
24.347444,120.579972,24.34506111,120.588025,大安,C0F9K0,2021/12/12 18:00,30,22,5.1,19.1,0.79,1015.1,0,11.3,30,21.8,18.8,臺中市,2,大安區,107,2021/12/12 18:00,2021/12/12
23.101389,121.375261,23.099575,121.3833583,水試所成功,CM0140,2021/12/12 15:00,26,102,1.5,24.8,0.59,1016.4,1.5,,,25.7,20,臺東縣,22,成功鎮,258,2021/12/12 15:00,2021/12/12
24.800111,121.165694,24.79822778,121.1739472,關西,C0D390,2021/12/12 19:00,146,0,0,17.2,0.85,1004.7,0,,,20.6,16.6,新竹縣,10,關西鎮,68,2021/12/12 19:00,2021/12/12
24.489931,118.400617,24.48829167,118.4087778,金沙,C0W140,2021/12/12 1:00,21,40,1.6,16.7,0.75,1020.5,0,,,17,16.7,金門縣,99,金沙鎮,999,2021/12/12 1:00,2021/12/12
23.764722,120.677778,23.761225,120.6881556,竹山,C0I110,2021/12/12 2:00,161,132,0.6,16.6,0.93,999.7,0,,,17.3,16.6,南投縣,13,竹山鎮,178,2021/12/12 2:00,2021/12/12
23.812778,120.609028,23.81074167,120.6173,二水,C0G880,2021/12/12 3:00,92,108,0.7,17.3,1,1009.2,0,,,18.3,17.3,彰化縣,14,二水鄉,177,2021/12/12 3:00,2021/12/12
24.154667,120.564,24.15295,120.5721167,大肚,C0F000,2021/12/12 7:00,273,54,1.7,16.7,0.99,985.6,0,,,17.8,16.7,臺中市,2,大肚區,127,2021/12/12 7:00,2021/12/12
22.191928,120.684131,22.19013056,120.6921556,楓港,C0R670,2021/12/12 5:00,26,43,3,23,0.68,1016.4,0,9.4,14,23.9,22,屏東縣,20,枋山鄉,346,2021/12/12 5:00,2021/12/12
22.170192,120.8332,22.16838889,120.841225,牡丹池山,C0R840,2021/12/12 11:00,536,47,4.8,20.8,0.82,959.5,0.5,,,21.1,16.6,屏東縣,20,牡丹鄉,347,2021/12/12 11:00,2021/12/12
25.073953,121.372611,25.07218056,121.3808389,林口,C0AH50,2021/12/12 3:00,275,360,3.3,17.8,0.96,988.6,0,,,18.1,17.5,新北市,6,林口區,16,2021/12/12 3:00,2021/12/12
23.216733,120.127656,23.21497222,120.1357611,將軍,C0X280,2021/12/12 4:00,22,50,2.3,18.3,0.97,1017.2,0,,,19,18.3,臺南市,4,將軍區,245,2021/12/12 4:00,2021/12/12
25.019167,121.934167,25.01784167,121.9420833,福隆,C0A880,2021/12/12 5:00,6,198,0.5,17.1,1,1017.8,0,,,17.3,16.7,新北市,6,貢寮區,27,2021/12/12 5:00,2021/12/12
24.415731,121.775067,24.413925,121.7832472,樟樹山,C0UA60,2021/12/12 9:00,566,60,1.1,21.6,0.75,957.4,0,,,21.6,15.7,宜蘭縣,7,南澳鄉,93,2021/12/12 9:00,2021/12/12
24.619833,120.94055,24.61806944,120.9485778,大河,C0E850,2021/12/12 9:00,104,19,1.8,19.6,0.81,1010.3,0,7.6,8,19.6,15.7,苗栗縣,11,三灣鄉,88,2021/12/12 9:00,2021/12/12
24.248194,120.824917,24.24642778,120.8330472,東勢,C0F850,2021/12/12 1:00,379,118,0.3,15.3,0.97,976.2,0,,,15.7,15.3,臺中市,2,東勢區,113,2021/12/12 1:00,2021/12/12
23.288611,121.403889,23.28681667,121.411975,長濱,C0S830,2021/12/12 0:00,288,155,1,19.7,0.89,989.6,0,,,25,18.8,臺東縣,22,長濱鄉,227,2021/12/12 0:00,2021/12/12
22.509583,120.386556,22.50774722,120.3945111,林園,C0V720,2021/12/12 15:00,15,293,2.6,26.2,0.61,1014.2,0,,,28.2,19.1,高雄市,5,林園區,335,2021/12/12 15:00,2021/12/12
24.187944,121.307833,24.18611667,121.3160861,大禹嶺,C0T790,2021/12/12 12:00,2830,200,0.4,11.2,0.58,730,0,,,11.5,2.1,花蓮縣,21,秀林鄉,108,2021/12/12 12:00,2021/12/12
24.592053,121.404039,24.59026944,121.4122278,鴛鴦湖,C0UA10,2021/12/12 16:00,1711,0,0,10.7,0.98,837.1,3.5,,,15.3,6.1,宜蘭縣,7,大同鄉,81,2021/12/12 16:00,2021/12/12
23.631111,120.217222,23.63041389,120.227125,四湖,C0K280,2021/12/12 13:00,23,23,4.9,24.6,0.63,1018.4,0,10.1,8,25,18,雲林縣,16,四湖鄉,195,2021/12/12 13:00,2021/12/12
23.071389,121.12,23.06913056,121.1262194,紅石,C0S760,2021/12/12 10:00,1621,,,14.9,0.86,845.7,0,,,14.9,9,臺東縣,22,海端鄉,240,2021/12/12 10:00,2021/12/12
22.900556,120.511111,22.89874167,120.5191528,美濃,C0V310,2021/12/12 10:00,46,213,1,23.3,0.65,1014.5,0,,,23.3,17.6,高雄市,5,美濃區,282,2021/12/12 10:00,2021/12/12
24.094389,120.692194,24.09246389,120.7013778,大里,C0F9N0,2021/12/12 10:00,75,337,0.3,23.3,0.52,1012.9,0,,,23.3,16.4,臺中市,2,大里區,141,2021/12/12 10:00,2021/12/12
24.51265,121.599858,24.51085556,121.6080444,翠峰湖,C0U960,2021/12/12 12:00,1885,206,1.2,14.2,0.78,819.4,0.5,,,14.2,6,宜蘭縣,7,大同鄉,81,2021/12/12 12:00,2021/12/12
23.750436,120.601508,23.748675,120.6096417,林內,C0K470,2021/12/12 15:00,97,335,3.3,25,0.63,1005.9,0,,,26.5,14.3,雲林縣,16,林內鄉,186,2021/12/12 15:00,2021/12/12
24.566667,120.816444,24.56456944,120.824575,苗栗,C0E750,2021/12/12 12:00,62,30,2.9,22,0.73,1013.8,0,,,22.7,18.1,苗栗縣,11,苗栗市,96,2021/12/12 12:00,2021/12/12
23.455769,120.741403,23.45399444,120.7495167,達邦,C0M820,2021/12/12 11:00,980,196,2.1,21.1,0.39,911.4,0,,,21.5,12.2,嘉義縣,17,阿里山鄉,208,2021/12/12 11:00,2021/12/12
23.101389,121.375261,23.099575,121.3833583,水試所成功,CM0140,2021/12/12 5:00,26,35,0.5,20.9,0.76,1018.3,0,,,22.2,20.9,臺東縣,22,成功鎮,258,2021/12/12 5:00,2021/12/12
25.086111,121.2575,25.084275,121.2657667,蘆竹,C0C620,2021/12/12 13:00,19,13,3.8,17.7,0.94,1018.9,0.5,9.8,15,20.2,17.7,桃園市,8,蘆竹區,20,2021/12/12 13:00,2021/12/12
24.149236,121.621542,24.14743333,121.6297028,富世,C0Z190,2021/12/12 19:00,62,101,3.8,20.8,0.99,1014,0,,,24.3,19.6,花蓮縣,21,秀林鄉,108,2021/12/12 19:00,2021/12/12
23.647817,120.4234,23.64606389,120.431525,大埤,C0K450,2021/12/12 14:00,35,358,4.7,24.8,0.58,1012.8,0,,,25.2,15.7,雲林縣,16,大埤鄉,199,2021/12/12 14:00,2021/12/12
22.686667,120.997583,22.68487222,121.0056444,知本,C0S700,2021/12/12 12:00,507,72,1,21.1,0.72,963.4,0,,,21.8,15.3,臺東縣,22,卑南鄉,289,2021/12/12 12:00,2021/12/12
22.646917,120.303278,22.64501667,120.3112333,三民,C0V700,2021/12/12 4:00,24,315,0.6,19.6,0.92,1015.8,0,,,20.5,19.6,高雄市,5,三民區,314,2021/12/12 4:00,2021/12/12
