Lat,Lon,LatWGS84,LonWGS84,LocationName,StationID,ObsTime,ELEV,WDIR,WDSD,Temp,HUMD,PRES,H24R,H_FX,H_XD,D_TX,D_TN,City,CitySn,Town,TownSn,InfoTime,InfoDate
24.541028,120.911972,24.53913333,120.9200417,獅潭,C0E820,2021/12/15 9:00,220,190,0.5,19.8,0.65,993.8,0.5,,,19.8,12.5,苗栗縣,11,獅潭鄉,95,2021/12/15 9:00,2021/12/15
24.855031,121.822586,24.85323333,121.8307972,頭城,C0U860,2021/12/15 17:00,5,145,5.5,22.9,0.82,1015.8,1.5,,,24.2,19.1,宜蘭縣,7,頭城鎮,51,2021/12/15 17:00,2021/12/15
24.256306,120.712333,24.25432222,120.7206917,豐原,C0F9M0,2021/12/15 16:00,230,299,1.3,24.3,0.74,987.8,0,,,27.8,18.3,臺中市,2,豐原區,117,2021/12/15 16:00,2021/12/15
25.225278,121.635556,25.22362778,121.6439667,金山,C0A940,2021/12/15 5:00,49,0,0.2,17.5,0.96,1013.1,0,,,17.7,17.2,新北市,6,金山區,3,2021/12/15 5:00,2021/12/15
22.624528,120.322583,22.62274167,120.3306694,苓雅,C0V710,2021/12/15 17:00,34,324,2.2,23.9,0.75,1010.2,0,,,27,20.5,高雄市,5,苓雅區,323,2021/12/15 17:00,2021/12/15
24.023903,121.124056,24.02212222,121.1322056,仁愛,C0I390,2021/12/15 10:00,1184,106,1.1,18.4,0.57,890.3,0,,,18.4,10,南投縣,13,仁愛鄉,122,2021/12/15 10:00,2021/12/15
23.216733,120.127656,23.21497222,120.1357611,將軍,C0X280,2021/12/15 10:00,22,41,2.2,20.9,0.86,1016.4,0,,,20.9,18.2,臺南市,4,將軍區,245,2021/12/15 10:00,2021/12/15
24.884722,121.256944,24.88285278,121.2655472,大溪,C0C630,2021/12/15 18:00,209,275,1,20.6,0.83,991.3,0,,,25.9,15.8,桃園市,8,大溪區,60,2021/12/15 18:00,2021/12/15
24.105556,120.743333,24.10355556,120.7510611,中竹林,C0F9A0,2021/12/15 4:00,425,0,0.2,18.1,0.99,969,0,,,18.5,17.5,臺中市,2,太平區,130,2021/12/15 4:00,2021/12/15
22.610825,120.977275,22.60902222,120.9853278,太麻里,C0S690,2021/12/15 2:00,522,5,0.6,17.3,1,958.6,6.5,,,17.3,17,臺東縣,22,太麻里鄉,312,2021/12/15 2:00,2021/12/15
22.026208,120.831875,22.02440278,120.8398917,滿州,C0R780,2021/12/15 0:00,72,26,5,21.7,0.9,1011.8,17,,,21.8,19.8,屏東縣,20,滿州鄉,348,2021/12/15 0:00,2021/12/15
24.566667,120.816444,24.56456944,120.824575,苗栗,C0E750,2021/12/15 12:00,62,36,0.8,26.7,0.55,1008.9,0,,,26.7,16.9,苗栗縣,11,苗栗市,96,2021/12/15 12:00,2021/12/15
22.798844,120.286889,22.79707778,120.2949583,岡山,C0V660,2021/12/15 7:00,25,3,1.8,18.5,0.98,1015.8,0,,,19.3,18.5,高雄市,5,岡山區,294,2021/12/15 7:00,2021/12/15
23.534519,120.835553,23.53274167,120.8436667,神木村,C0H9A0,2021/12/15 1:00,1595,0,0,10.3,0.81,849.3,0,,,10.9,10.3,南投縣,13,信義鄉,175,2021/12/15 1:00,2021/12/15
25.284903,121.510814,25.28312778,121.5190583,白沙灣,C0AI20,2021/12/15 14:00,25,0,0,23.8,0.73,1011.7,0,,,23.8,18.6,新北市,6,石門區,1,2021/12/15 14:00,2021/12/15
23.95175,120.471056,23.94835,120.4791222,溪湖,C0G660,2021/12/15 3:00,27,116,0.3,17.2,1,1013.5,0,,,18,17.1,彰化縣,14,溪湖鎮,157,2021/12/15 3:00,2021/12/15
23.903417,120.501389,23.90166944,120.5093889,田尾,C0G820,2021/12/15 2:00,29,0,0,17.7,0.96,1015.3,0,,,18,17.7,彰化縣,14,田尾鄉,167,2021/12/15 2:00,2021/12/15
26.360539,120.475308,26.35883611,120.4836306,東引,C0W170,2021/12/15 11:00,42,20,5.7,18.2,0.85,1014.2,0,,,18.2,15.6,連江縣,99,東引鄉,999,2021/12/15 11:00,2021/12/15
23.326389,120.573611,23.32436111,120.5820167,馬頭山,C0M410,2021/12/15 11:00,245,163,2,26.6,0.51,984.4,0,,,27.1,15.3,嘉義縣,17,大埔鄉,233,2021/12/15 11:00,2021/12/15
24.712925,121.108733,24.71115833,121.1169333,橫山,C0D540,2021/12/15 0:00,227,0,0,16.2,0.94,992.5,0,,,28.2,13.3,新竹縣,10,橫山鄉,78,2021/12/15 0:00,2021/12/15
23.722303,120.532972,23.720575,120.5411167,斗六,C0K400,2021/12/15 7:00,65,100,0.9,17.1,0.99,1011.3,0,,,18.6,17,雲林縣,16,斗六市,355,2021/12/15 7:00,2021/12/15
22.785583,120.238278,22.78380556,120.2463611,彌陀,C0V650,2021/12/15 1:00,28,35,2.9,19.6,0.89,1016.9,0,,,19.9,19.6,高雄市,5,彌陀區,298,2021/12/15 1:00,2021/12/15
25.019167,121.934167,25.01784167,121.9420833,福隆,C0A880,2021/12/15 18:00,6,175,2.2,22.3,0.91,1013,3.5,8.8,144,22.8,18.5,新北市,6,貢寮區,27,2021/12/15 18:00,2021/12/15
24.407236,120.741644,24.40547778,120.7498194,三義,C0E880,2021/12/15 15:00,507,307,1.3,20.3,0.91,956.3,0,,,23.1,14.6,苗栗縣,11,三義鄉,106,2021/12/15 15:00,2021/12/15
24.314028,120.554083,24.31229722,120.5622417,清水,C0F9P0,2021/12/15 17:00,26,23,1.5,21.4,0.99,1012.6,0,,,24.1,17.5,臺中市,2,清水區,112,2021/12/15 17:00,2021/12/15
22.970111,120.249778,22.96825833,120.2576889,仁德,C0X160,2021/12/15 4:00,26,15,1.9,19.5,1,1013.8,0,,,19.5,19.3,臺南市,4,仁德區,279,2021/12/15 4:00,2021/12/15
22.780972,120.486528,22.77919444,120.4945889,里港,C0R590,2021/12/15 15:00,72,282,1.7,27.3,0.57,1005.5,0,,,27.8,18.6,屏東縣,20,里港鄉,295,2021/12/15 15:00,2021/12/15
24.680119,121.200361,24.67834722,121.2085583,梅花,C0D360,2021/12/15 2:00,523,0,0,14,0.81,957.6,0,,,14.3,13.4,新竹縣,10,尖石鄉,77,2021/12/15 2:00,2021/12/15
23.224167,120.797778,23.22240278,120.8060889,復興,C0V210,2021/12/15 2:00,734,0,0,12.8,0.93,936.1,0,,,13.9,12.8,高雄市,5,桃源區,353,2021/12/15 2:00,2021/12/15
24.434519,121.295628,24.43273889,121.3038083,桃山A,C0F9Y0,2021/12/15 11:00,3313,245,2.2,5.6,0.87,688.4,0.5,7.6,219,7.6,-0.3,臺中市,2,和平區,104,2021/12/15 11:00,2021/12/15
21.933481,120.830933,21.93167222,120.8389417,龍磐,C0R710,2021/12/15 9:00,117,41,8,22.1,0.93,1005.4,8,14.4,44,22.3,20.3,屏東縣,20,恆春鎮,350,2021/12/15 9:00,2021/12/15
23.897056,121.541694,23.89525,121.5498333,東華,C0Z100,2021/12/15 10:00,36,205,0.6,20,0.99,1017.2,4.5,,,20,17.9,花蓮縣,21,壽豐鄉,161,2021/12/15 10:00,2021/12/15
24.603167,120.992083,24.601775,121.0002139,南庄,C0E430,2021/12/15 10:00,258,0,0,17.8,0.84,992.6,0,,,17.8,13.8,苗栗縣,11,南庄鄉,92,2021/12/15 10:00,2021/12/15
22.529111,120.617056,22.52730556,120.6251111,來義,C0R240,2021/12/15 9:00,87,296,0.4,22.8,0.8,1007.7,0,,,22.8,17.2,屏東縣,20,萬巒鄉,319,2021/12/15 9:00,2021/12/15
24.63875,120.856583,24.63705556,120.8647778,造橋,C0E740,2021/12/15 14:00,27,278,1.4,24,0.73,1010.8,0,,,26.4,14.6,苗栗縣,11,造橋鄉,90,2021/12/15 14:00,2021/12/15
22.652556,120.519139,22.650775,120.5271917,麟洛,C0R570,2021/12/15 2:00,37,1,1.6,19.9,0.92,1011.7,0,,,20.3,19.9,屏東縣,20,麟洛鄉,317,2021/12/15 2:00,2021/12/15
25.013028,121.499889,25.01125,121.5081111,永和,C0AH10,2021/12/15 14:00,30,157,2.5,26.5,0.56,1010.5,0,,,26.6,19.7,新北市,6,永和區,45,2021/12/15 14:00,2021/12/15
23.223828,120.392758,23.22206389,120.40085,王爺宮,C0O840,2021/12/15 17:00,134,0,0.2,23.2,0.82,998,0,,,27.1,16.9,臺南市,4,六甲區,243,2021/12/15 17:00,2021/12/15
24.995758,121.654639,24.99396944,121.6629167,石碇,C0A640,2021/12/15 3:00,241,0,0,17.9,0.93,991.9,0,,,19.3,17.9,新北市,6,石碇區,40,2021/12/15 3:00,2021/12/15
24.914139,121.134833,24.912375,121.1430472,楊梅,C0C660,2021/12/15 11:00,176,171,0.4,24.5,0.59,998.1,0,,,24.5,16.2,桃園市,8,楊梅區,56,2021/12/15 11:00,2021/12/15
24.976719,121.393789,24.97494444,121.4020083,山佳,C0A520,2021/12/15 5:00,48,0,0.2,17.8,0.9,1012.7,0,,,18.8,17.5,新北市,6,樹林區,46,2021/12/15 5:00,2021/12/15
22.834889,120.675806,22.83311111,120.6838889,尾寮山,C0R100,2021/12/15 11:00,1006,164,0.7,22,0.22,906.6,0,,,22,14.1,屏東縣,20,三地門鄉,291,2021/12/15 11:00,2021/12/15
25.004411,121.734572,25.00271944,121.7428917,火燒寮,C0A650,2021/12/15 1:00,287,0,0,17.6,1,985.9,0,,,18.3,17.6,新北市,6,平溪區,29,2021/12/15 1:00,2021/12/15
24.979428,121.248156,24.97766111,121.256375,中壢,C0C700,2021/12/15 10:00,151,35,0.9,22.3,0.68,1001.9,0,,,23,17.7,桃園市,8,中壢區,43,2021/12/15 10:00,2021/12/15
23.813667,121.433194,23.8119,121.4414583,西林,C0T900,2021/12/15 9:00,160,0,0,18.4,0.99,1000.8,1.5,,,18.4,17.1,花蓮縣,21,萬榮鄉,166,2021/12/15 9:00,2021/12/15
24.473639,120.696444,24.47189167,120.7046222,通霄,C0E590,2021/12/15 15:00,40,319,2.1,22.6,0.78,1008.6,0,,,25.8,16,苗栗縣,11,通霄鎮,98,2021/12/15 15:00,2021/12/15
22.456067,120.658178,22.454275,120.6662194,白鷺,C0R820,2021/12/15 0:00,588,0,0,17.8,0.91,952.1,0,,,25.1,15.1,屏東縣,20,來義鄉,331,2021/12/15 0:00,2021/12/15
25.068667,121.650556,25.06688056,121.6587778,汐止,C0AH00,2021/12/15 12:00,38,332,1.5,25.1,0.59,1012.2,0,,,25.1,18,新北市,6,汐止區,14,2021/12/15 12:00,2021/12/15
22.050931,121.504119,22.04909444,121.5121417,蘭嶼高中,C0S900,2021/12/15 16:00,27,94,2.1,25,0.73,1013.9,8,,,25.5,22.2,臺東縣,22,蘭嶼鄉,351,2021/12/15 16:00,2021/12/15
23.346047,121.295197,23.34425,121.3033028,卓溪,C0Z170,2021/12/15 5:00,199,0,0,18,0.99,999.1,0,,,18.1,17.8,花蓮縣,21,卓溪鄉,207,2021/12/15 5:00,2021/12/15
23.711022,121.411969,23.70921944,121.4201056,萬榮,C0Z200,2021/12/15 0:00,153,0,0,18.4,0.99,1004.3,0,,,22.3,16.2,花蓮縣,21,鳳林鎮,184,2021/12/15 0:00,2021/12/15
22.607389,120.387667,22.60561389,120.3957167,大寮,C0V730,2021/12/15 0:00,33,344,1.2,20.9,0.85,1013.5,0,,,26.7,17.3,高雄市,5,大寮區,320,2021/12/15 0:00,2021/12/15
22.704053,121.074603,22.70224722,121.0826639,知本(水試所),C0SA60,2021/12/15 17:00,6,332,0.8,21.8,0.89,1016.6,4,,,25.4,19.5,臺東縣,22,臺東市,297,2021/12/15 17:00,2021/12/15
22.624528,120.322583,22.62274167,120.3306694,苓雅,C0V710,2021/12/15 11:00,34,293,1.8,25.1,0.67,1013.3,0,,,25.1,20.5,高雄市,5,苓雅區,323,2021/12/15 11:00,2021/12/15
24.4167,120.862694,24.41493889,120.8708722,大湖,C0E520,2021/12/15 17:00,320,105,0.3,21.5,0.87,979,0,,,28.8,12,苗栗縣,11,大湖鄉,103,2021/12/15 17:00,2021/12/15
25.004411,121.734572,25.00271944,121.7428917,火燒寮,C0A650,2021/12/15 11:00,287,31,0.8,20.9,0.84,986.4,0,6,37,20.9,16.1,新北市,6,平溪區,29,2021/12/15 11:00,2021/12/15
23.932733,121.587003,23.930925,121.5951528,吉安光華,C0Z150,2021/12/15 7:00,27,238,2.5,19,0.95,1018,2,,,19.3,18.9,花蓮縣,21,吉安鄉,154,2021/12/15 7:00,2021/12/15
21.933481,120.830933,21.93167222,120.8389417,龍磐,C0R710,2021/12/15 15:00,117,56,6.8,23.7,0.87,1001.7,8,13.7,54,23.9,20.3,屏東縣,20,恆春鎮,350,2021/12/15 15:00,2021/12/15
22.418014,120.9189,22.41621111,120.9269417,加津林,C0S970,2021/12/15 4:00,19,320,0.7,21,0.87,1015.7,0.5,,,21.7,20.8,臺東縣,22,大武鄉,342,2021/12/15 4:00,2021/12/15
22.206281,120.742964,22.20448056,120.7509889,丹路,C0R800,2021/12/15 12:00,131,101,2.9,23.3,0.78,1002.2,0.5,8.4,139,23.6,20.8,屏東縣,20,獅子鄉,344,2021/12/15 12:00,2021/12/15
24.906556,121.035417,24.90479444,121.0436278,湖口,C0D650,2021/12/15 10:00,97,360,0.4,22,0.67,1008.2,0,,,22,17.8,新竹縣,10,湖口鄉,59,2021/12/15 10:00,2021/12/15
25.019167,121.934167,25.01784167,121.9420833,福隆,C0A880,2021/12/15 7:00,6,0,0,19.1,1,1016.4,1.5,,,19.5,18.5,新北市,6,貢寮區,27,2021/12/15 7:00,2021/12/15
23.224167,120.797778,23.22240278,120.8060889,復興,C0V210,2021/12/15 4:00,734,0,0.1,12.5,0.91,935.6,0,,,13.9,12.4,高雄市,5,桃源區,353,2021/12/15 4:00,2021/12/15
25.068667,121.650556,25.06688056,121.6587778,汐止,C0AH00,2021/12/15 18:00,38,312,2.1,23.1,0.68,1010.4,0,,,27,18,新北市,6,汐止區,14,2021/12/15 18:00,2021/12/15
23.298339,120.377492,23.29658056,120.3855917,東河,C0X050,2021/12/15 11:00,25,353,0.9,25.1,0.64,1013.9,0,,,25.1,16.3,臺南市,4,東山區,236,2021/12/15 11:00,2021/12/15
22.596589,120.952772,22.59478889,120.960825,金峰嘉蘭,C0S920,2021/12/15 2:00,98,257,1.2,18.9,0.99,1002.9,7,,,19.1,18.9,臺東縣,22,金峰鄉,352,2021/12/15 2:00,2021/12/15
23.382611,120.159667,23.38086389,120.1677778,布袋,C0M750,2021/12/15 10:00,10,329,0.7,21.4,0.84,1017.4,0,,,21.4,17.8,嘉義縣,17,布袋鎮,225,2021/12/15 10:00,2021/12/15
22.432239,120.885742,22.43043889,120.8938,勝林山,C0S980,2021/12/15 8:00,901,311,0.7,14.5,1,918.2,5,,,15.1,14.4,臺東縣,22,達仁鄉,337,2021/12/15 8:00,2021/12/15
23.750436,120.601508,23.748675,120.6096417,林內,C0K470,2021/12/15 5:00,97,141,0.8,15.5,0.99,1006.1,0,,,16.6,15.3,雲林縣,16,林內鄉,186,2021/12/15 5:00,2021/12/15
23.326389,120.573611,23.32436111,120.5820167,馬頭山,C0M410,2021/12/15 17:00,245,354,1.7,22.8,0.68,981.5,0,,,27.7,15.3,嘉義縣,17,大埔鄉,233,2021/12/15 17:00,2021/12/15
23.720939,120.433911,23.71918333,120.4420361,虎尾,C0K330,2021/12/15 8:00,38,115,0.3,18.6,0.98,1014.1,0,,,19.3,17.8,雲林縣,16,虎尾鎮,190,2021/12/15 8:00,2021/12/15
25.133889,121.600278,25.13215278,121.6086917,五指山,C0A870,2021/12/15 11:00,685,153,1.6,21,0.88,939.1,0,,,21,15.9,新北市,6,汐止區,14,2021/12/15 11:00,2021/12/15
24.491528,120.782639,24.48968056,120.7908528,銅鑼,C0E780,2021/12/15 18:00,160,0,0.1,21.5,0.86,996.9,0,,,27.9,16.8,苗栗縣,11,銅鑼鄉,100,2021/12/15 18:00,2021/12/15
24.245,121.237667,24.24752222,121.2436694,梨山,C0F860,2021/12/15 4:00,2215,93,0.4,6.2,0.92,783.9,0,,,6.5,5.6,臺中市,2,和平區,104,2021/12/15 4:00,2021/12/15
24.182028,120.632861,24.17949444,120.641275,西屯,C0F9T0,2021/12/15 7:00,111,0,0.2,18.4,0.92,1004.1,0,,,19.8,18.2,臺中市,2,西屯區,125,2021/12/15 7:00,2021/12/15
22.824944,120.228806,22.82315,120.2368556,永安,C0V620,2021/12/15 17:00,18,304,1.8,24.3,0.73,1013,0,,,26.1,19.4,高雄市,5,永安區,293,2021/12/15 17:00,2021/12/15
22.834889,120.675806,22.83311111,120.6838889,尾寮山,C0R100,2021/12/15 9:00,1006,76,0.4,18.1,0.39,907.1,0,,,18.1,14.1,屏東縣,20,三地門鄉,291,2021/12/15 9:00,2021/12/15
23.525708,121.382086,23.5239,121.3902111,瑞穗,C0Z210,2021/12/15 14:00,126,333,0.4,21.7,0.99,1003.8,5.5,,,22.7,18,花蓮縣,21,瑞穗鄉,209,2021/12/15 14:00,2021/12/15
23.740156,121.531975,23.73835,121.5401083,蕃薯寮,C0Z270,2021/12/15 16:00,343,246,1.8,19.5,0.9,978.4,11,,,22.8,17.2,花蓮縣,21,壽豐鄉,161,2021/12/15 16:00,2021/12/15
24.201583,120.8075,24.20017222,120.8158056,新社,C0F9V0,2021/12/15 13:00,525,303,2.7,27.3,0.57,954.8,0,,,27.3,17.5,臺中市,2,新社區,119,2021/12/15 13:00,2021/12/15
24.939975,121.701531,24.93818333,121.70975,坪林,C0A530,2021/12/15 2:00,300,199,0.6,18.4,0.99,983.7,0,,,18.4,17.6,新北市,6,坪林區,53,2021/12/15 2:00,2021/12/15
22.123631,120.828758,22.121825,120.8367806,高士,C0R830,2021/12/15 7:00,383,42,3.7,19,0.93,974.2,0.5,,,19.1,18.3,屏東縣,20,牡丹鄉,347,2021/12/15 7:00,2021/12/15
24.866578,121.76575,24.86478056,121.7739611,坪林石牌,C0U980,2021/12/15 5:00,573,149,2.6,16.4,1,954,0,,,16.4,16.1,宜蘭縣,7,頭城鎮,51,2021/12/15 5:00,2021/12/15
25.039606,121.556372,25.03782222,121.5645972,信義,C0AC70,2021/12/15 10:00,71,100,1.2,24.3,0.66,1010.8,0,,,24.7,19.1,臺北市,1,信義區,38,2021/12/15 10:00,2021/12/15
23.602361,120.450281,23.60060556,120.4583972,大林,C0M670,2021/12/15 16:00,43,349,2.4,23.2,0.78,1008.7,0,,,27.1,17.5,嘉義縣,17,大林鎮,202,2021/12/15 16:00,2021/12/15
22.083031,121.495094,22.08119444,121.5031167,蘭嶼燈塔,C0S910,2021/12/15 8:00,212,147,2.4,22.4,0.84,995.5,0,8,152,22.4,21.7,臺東縣,22,蘭嶼鄉,351,2021/12/15 8:00,2021/12/15
23.455769,120.741403,23.45399444,120.7495167,達邦,C0M820,2021/12/15 17:00,980,189,1.3,19,0.74,907.1,0,,,22.6,12.5,嘉義縣,17,阿里山鄉,208,2021/12/15 17:00,2021/12/15
24.347444,120.579972,24.34506111,120.588025,大安,C0F9K0,2021/12/15 14:00,30,3,3.1,22.1,0.86,1010.1,0,,,22.9,16.9,臺中市,2,大安區,107,2021/12/15 14:00,2021/12/15
22.594139,120.60625,22.59233333,120.6143056,赤山,C0R190,2021/12/15 12:00,32,291,0.6,26.7,0.49,1011.4,0,,,26.9,16.9,屏東縣,20,萬巒鄉,319,2021/12/15 12:00,2021/12/15
22.994972,120.144111,22.99316111,120.1521806,安平,C0X190,2021/12/15 6:00,10,18,3,19.6,0.89,1016.4,0,,,20.1,19.6,臺南市,4,安平區,276,2021/12/15 6:00,2021/12/15
23.071389,121.12,23.06913056,121.1262194,紅石,C0S760,2021/12/15 8:00,1621,,,11.8,1,844.6,0.5,,,11.9,11.2,臺東縣,22,海端鄉,240,2021/12/15 8:00,2021/12/15
23.651544,120.306892,23.64979722,120.3150111,元長,C0K500,2021/12/15 11:00,12,356,2.3,23.1,0.7,1015.4,0,,,23.5,17.6,雲林縣,16,元長鄉,197,2021/12/15 11:00,2021/12/15
23.494642,121.298764,23.49284167,121.3068833,瑞穗林道,C0Z250,2021/12/15 17:00,1124,254,0.4,13.2,0.97,893.7,0,,,15.8,12.7,花蓮縣,21,卓溪鄉,207,2021/12/15 17:00,2021/12/15
24.002167,120.423583,24.00039444,120.4316833,埔鹽,C0G800,2021/12/15 6:00,15,0,0,17,0.99,1015.9,0,,,19.3,17,彰化縣,14,埔鹽鄉,151,2021/12/15 6:00,2021/12/15
